time.s,ENV.pressure.Pa,ENV.temperature.K,ENV.air_density.kg,USER.usr_DMS_OH,USER.usr_CO_OH,SURF.usr_NC4CH2OH_aer,SURF.usr_NTERPOOH_aer,SURF.usr_TERPNIT_aer,SURF.usr_NC4CHO_aer,SURF.usr_HONITR_aer,SURF.usr_N2O5_aer,SURF.usr_ONITR_aer,SURF.usr_GLYOXAL_aer,SURF.usr_ISOPNITB_aer,SURF.usr_ISOPNITA_aer,SURF.usr_NO3_aer,SURF.usr_HO2_aer,SURF.usr_NO2_aer,PHOTO.jpooh,PHOTO.jpan,PHOTO.jo3p,PHOTO.jo1d,PHOTO.jo2,PHOTO.jr4n2,PHOTO.jno3,PHOTO.jno2,PHOTO.jno,PHOTO.jn2o5,PHOTO.jn2o,PHOTO.jmvk,PHOTO.jmpan,PHOTO.jmgly,PHOTO.jmacr_b,PHOTO.jmacr_a,PHOTO.jisopooh,PHOTO.jhyac,PHOTO.jhocl,PHOTO.jhobr,PHOTO.jho2no2_b,PHOTO.jhno3,CONC.jh2o,CONC.jh2o2,PHOTO.jglyoxal,PHOTO.jglyald,PHOTO.jclono2,PHOTO.jcl2o2,PHOTO.jcl2,PHOTO.jch3ooh,PHOTO.jch3co3h,PHOTO.jch3cho,PHOTO.jch2o_b,PHOTO.jch2o_a,PHOTO.jc3h7ooh,PHOTO.jc2h5ooh,PHOTO.jbrono2,PHOTO.jbro,PHOTO.jbrcl,PHOTO.jisopnb,PHOTO.jacet,CONC.NH3,CONC.C3H7OOH,CONC.CH3CHO,CONC.CO,CONC.O3,CONC.OH,CONC.NO3,CONC.N2O,CONC.MACR,CONC.ISOP,CONC.H2,CONC.HO2,CONC.GLYALD,CONC.ISOPOOH,CONC.MPAN,CONC.GLYOXAL,CONC.CH3OOH,CONC.CH3OH,CONC.CH2O,CONC.C3H6,CONC.C3H8,CONC.C2H6,CONC.C2H5OOH,CONC.H2O2,CONC.C4H10,CONC.HCL,CONC.C2H5OH,CONC.DMS,CONC.O1D,CONC.O,CONC.CH3COCH3,CONC.CH3COCHO,CONC.C2H4,CONC.HOCL,CONC.HOBR,CONC.HBR,CONC.CLONO2,CONC.CLO,CONC.CL2O2,CONC.CL2,CONC.CL,CONC.BRONO2,CONC.BRO,CONC.BRCL,CONC.BR,CONC.NO,CONC.NO2,CONC.HYAC,CONC.CH3CO3,CONC.CH4,CONC.SO2,CONC.CH3COOOH,CONC.HNO3,CONC.N2O5,CONC.C10H16,CONC.MEK,CONC.H,CONC.MACROOH,CONC.MVK,CONC.PAN,CONC.N2,CONC.O2
1000,1013.199,287.45,42.3934005,3.48E-12,8.89E+04,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,2.82E-08,5.95E-06,9.69E-07,4.49E-04,5.13E-05,1.40E-28,3.47E-05,0.2114,1.01E-02,0.00E+00,5.54E-05,9.25E-25,5.20E-06,9.69E-07,1.40E-04,2.77E-06,2.77E-06,5.95E-06,2.47E-06,3.04E-04,2.37E-03,1.72E-05,8.54E-07,8.96E-11,7.98E-04,1.40E-04,6.18E-06,4.59E-05,1.98E-03,2.52E-03,5.95E-06,2.23E-06,7.18E-06,4.92E-05,3.47E-05,5.95E-06,5.95E-06,1.27E-03,4.07E-02,1.12E-02,5.95E-06,1.25E-06,7.59E-08,7.87E-11,2.51E-08,3.25E-06,2.49E-06,2.52E-11,9.32E-12,1.27E-05,1.06E-08,1.23E-08,1.93E-05,1.69E-09,4.58E-08,4.68E-09,3.11E-09,1.25E-08,1.69E-08,2.74E-07,2.44E-07,2.42E-09,9.70E-09,2.93E-08,7.99E-11,7.36E-08,1.90E-08,8.17E-10,2.75E-08,1.74E-10,1.53E-19,2.85E-14,7.37E-08,1.95E-08,2.51E-08,2.11E-12,1.65E-12,4.48E-11,4.09E-11,8.06E-14,1.89E-23,1.01E-16,1.07E-15,1.22E-11,1.95E-13,9.18E-19,3.67E-14,1.47E-08,6.37E-08,4.88E-08,8.32E-11,7.03E-05,6.15E-08,7.19E-09,1.04E-07,1.00E-11,1.09E-09,1.04E-08,9.67E-18,1.21E-09,2.61E-08,4.25E-08,33.1007671,8.90261411
